date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2009-10-31,-0.019223136725040835,-0.05171484710130314,0.02466660284065325,-0.05957173713108288,-0.039863512794263256,-0.012458883172159707,0.014531269289145499,-0.03204982952368274,-0.02092747103637993,-0.023664427139425737
2009-11-30,0.061607851113000045,0.10770413589276084,0.02841635342287141,0.043416889251176816,0.08777963385049503,0.05531523185971454,0.03677944348398299,0.04825792493453074,0.09298188395135809,0.06711456203556732
2009-12-31,0.019073321472014015,0.020693522845467216,0.008784051796879577,-0.01412310015059759,0.016726085754780406,0.05800540389674769,-0.002209951833004209,0.05460811167229962,0.018288815020792715,0.045828228494267265
2010-01-31,-0.036341864684318104,-0.08639142055281912,-0.04402791874029133,-0.015279301122526179,-0.014753322400132829,-0.08595582434103177,-0.010199457718002902,-0.04803357644584283,0.006761763812304977,-0.028888796325805655
2010-02-28,0.031194596622074133,0.04512480174584077,0.030091788604241998,0.03526078724917148,0.053324418226829984,0.034879646137620623,0.03167967094750135,-0.013209335976918979,0.0038368510977984105,0.05569071864258812
2010-03-31,0.060906333537198654,0.07918407418864093,0.02821914739490694,0.08903094468578088,0.08695763549439195,0.06842262844901015,0.03769450420192122,0.026900078660653692,0.026674181701950905,0.07808356135696082
2010-04-30,0.01549212546077916,0.002062894700490814,0.041549708738495506,0.013101941568653075,0.04257505772689907,0.012511445879043404,-0.01074169057455987,0.026298683992002525,-0.03890514129053868,0.06029545921753732
2010-05-31,-0.0794815157656168,-0.09532302935797188,-0.11450506866175247,-0.09152854205080574,-0.09118923086643305,-0.07478012680010893,-0.04632557143037641,-0.05519195296308044,-0.06509190578482926,-0.07036203192861845
2010-06-30,-0.0517346650591165,-0.07333875450689509,-0.05928806223606087,-0.05732620696490831,-0.06876922805996477,-0.05396850813176779,-0.025283854047977505,-0.007042402088555222,-0.018210004956424775,-0.09717213392467627
2010-07-31,0.06829987658607517,0.1283050534937087,0.08373624829517334,0.06516925761355208,0.10426441504598327,0.07450811057849505,0.05804020706585322,0.07466387042067946,0.013119770980554835,0.07929764667102313
2010-08-31,-0.04498125981957579,-0.030302902797376907,-0.0490324979640121,-0.0785520769021465,-0.06933250081030917,-0.056113093362130884,-0.018531908616222004,0.014488282842850975,-0.01645139698566145,-0.039758557997997324
2010-09-30,0.08955498864407563,0.07755311483351623,0.09998508889332003,0.060696670394843055,0.11521835492826749,0.11660287721966744,0.06041610329819491,0.028970615120113896,0.09063428463610923,0.11020233676813418
2010-10-31,0.03820112155468336,0.06162563002329868,0.05672511547448589,0.014952708148936011,0.02877172811426898,0.057775174431239584,0.03192267641500934,0.01083532020056932,0.022303474521206068,0.05537176501913876
2010-11-30,2.3219238559413213e-05,0.011205654913541085,0.05857622659651418,-0.006796233886924963,0.013360749403498628,-0.01642567947999607,-0.015640965555405173,-0.030267122510225453,-0.02887246581734426,0.02524177255113491
2010-12-31,0.06682361503452205,0.1003108271582045,0.09318171955047672,0.10703723895337114,0.07479753087782548,0.05554698193175045,0.043963973209731666,0.030973827349740635,0.046033403507022674,0.0409400530827313
2011-01-31,0.02330138338777532,0.0007805335699200278,0.07179762323864547,0.028216653070406217,0.03928929364899414,0.031759315413954825,-0.01466964243232094,0.012127296198610527,0.005714799386117075,-0.006148489406043511
2011-02-28,0.03473781006771559,0.026531892671104007,0.07368457167805187,0.027440109138302526,0.02124777030285463,0.021932135776413286,0.029085370752288453,0.012296668477796535,0.031217961832180174,0.05997503042420149
2011-03-31,0.00010675773869306404,0.017513904647660006,0.01883787899120204,-0.024794977658023187,0.02214302031565296,-0.015436019945729296,0.012412190722433714,0.0022487875079881814,0.018097089508881004,-0.005814034881541308
2011-04-30,0.02896107387953517,0.021239193854462934,0.009141100282568093,-0.0006097033937727536,0.027479978716988374,0.025997108059877982,0.05347666289749631,0.04047553307194285,0.06433142397770686,0.038413112323125054
2011-05-31,-0.011212801890700286,-0.027404152646939628,-0.041862518725512055,-0.03296598428880193,-0.02765019343776909,-0.010472299372831673,0.02506384738475642,0.021413686968574375,0.02468993208828496,-0.0027124532819692293
2011-06-30,-0.016888076825992804,-0.004009298676754036,-0.019219125070535026,-0.02749154899358852,-0.005475717843164141,-0.02482048770148282,-0.026693187567077503,-0.0014938019428805127,-0.011255796089188363,-0.002191807129284906
2011-07-31,-0.020002919978263867,-0.03454452224749871,0.014597626113599826,-0.036155366103422515,-0.06874307435375282,0.004281084436572824,-0.012809461955480494,-0.009259364650640034,-0.03968431781189519,-0.013927338760934438
2011-08-31,-0.05497651641888701,-0.07024543552343987,-0.1021588919626294,-0.09564092997161333,-0.06574388967327938,-0.05307769070373081,0.001946631638059193,0.021704410343527547,-0.021105743973169222,-0.052458891327240464
2011-09-30,-0.06944871560001886,-0.16494349514070283,-0.1442213000024707,-0.11389950007615368,-0.09312879912313254,-0.03075548996114985,-0.032992144295827974,0.002054526436842785,-0.04489915593252913,-0.06899484883494178
2011-10-31,0.10914601038943372,0.17356210671491024,0.19142161529690038,0.14267664220487863,0.14373829547772088,0.1021181972278371,0.046526074134739526,0.03658506083561197,0.05767520086500477,0.11933343688073617
2011-11-30,-0.004063336554621433,0.002032025548261096,0.016638114834247597,-0.050761978332822366,0.014062696886188997,-0.014995338225181842,0.02770612831391084,0.010332692364211304,0.009537873706932265,-0.00717668735603294
2011-12-31,0.010438174381847132,-0.022831925046113866,-0.02046031895413203,0.02134163722390725,0.002499038124571751,-0.0022903982543789336,0.027728379225200772,0.0333507230995449,0.02968116109142338,0.013061715236895033
2012-01-31,0.04637101869321203,0.10984996630045618,0.022564660241015222,0.08115492092841792,0.07318449433787522,0.06208111900733093,-0.014157836384453448,-0.03613130724243652,0.031997952016552755,0.05894464869874683
2012-02-29,0.043405805883736326,-0.005649566459154709,0.059274760559524076,0.0501583762358806,0.027886520462421682,0.07084733555029787,0.03746369279975337,0.006057207009291687,0.010615858670713685,0.04525387071192788
2012-03-31,0.03215562275699235,0.0038066920246693225,-0.03815515700398142,0.07351170938258456,0.009649410980096196,0.04533420562719548,0.031016408347968927,0.013740293191748076,0.04478733035768645,0.04721624182343498
2012-04-30,-0.0066756046463912755,-0.00811596604254694,-0.007110219805376072,-0.02310898326086852,-0.010823770041430758,-0.01127364122361385,0.0029334598030448245,0.017549642008448663,-0.0026594399904613653,0.011533156691564628
2012-05-31,-0.060055548353570964,-0.07771962563276646,-0.10682085341235725,-0.09202947206125245,-0.06322776447870515,-0.06338178735711897,-0.01170112994572503,0.0056081660953941626,-0.03625868735577564,-0.05503199115014912
2012-06-30,0.04056564619988112,0.04906284071386713,0.0480105888974669,0.049550134925612666,0.033661909086334374,0.03239956637783781,0.03636959011993812,0.04107762895251188,0.056950141932674114,0.01932862076077302
2012-07-31,0.011792777397597431,-0.012752352963521507,0.0494196384602692,0.0017087436059963768,0.003922884925607217,0.01862416247192078,0.024733398315762933,0.025142673954064332,0.01012933813085315,-0.005482436782134337
2012-08-31,0.02505353265951915,0.02325151866523356,0.026992326232410768,0.03410870795979326,0.015359459094068884,0.04203740332705119,-0.004775044765598313,-0.04140247958533172,0.011721162513791183,0.04616299582759331
2012-09-30,0.02535681495541864,0.03769275880631984,0.031219454325343676,0.032659183918397394,0.011186034839381298,0.015158241907845094,0.017454691446394,0.011694585514921085,0.038057621563878596,0.03080486898074586
2012-10-31,-0.018197281006052002,-0.020919053344069183,-0.020357819301781932,0.019840055424487968,-0.0011107968690852177,-0.06340577451917206,-0.012141411683298298,0.013884079653720072,-0.0022724100725056706,-0.015350635836172799
2012-11-30,0.005693210194176013,0.01858892872527451,-0.012234096819332518,-0.008760564096176093,0.017553314936966657,0.008987909822041118,0.01836624268761522,-0.04269259682744653,0.005272578941187378,0.03165269275500626
2012-12-31,0.00896384323835786,0.03199857738869949,0.010240704475320106,0.046578534753231704,0.028275811345531476,-0.0038797909564181055,-0.02068202943154407,-0.00010375259678396809,-0.003539402406973702,0.004534897965036144
2013-01-31,0.05118810919586547,0.03942458077962119,0.08303052163427216,0.060402928425899116,0.05751797649829449,0.01906667150084851,0.05644568500752456,0.047523130408515746,0.07596488230562315,0.05672315815291551
2013-02-28,0.012758136088667271,-0.013584127319824724,0.004395363538638453,0.01208255307909667,0.022205145238343382,0.007824139233205685,0.03309001978171122,0.02323629224418311,0.012585054436682785,0.015958897231416413
2013-03-31,0.03797614562963347,0.02211771992948841,0.02543216593190234,0.03866691948945844,0.023698640107181035,0.02580584291318111,0.049285930370423614,0.05362750321868881,0.06349099448778772,0.04376760473727059
2013-04-30,0.01921262639733179,0.009441701273360081,-0.013112397889784355,0.026964054797873338,-0.007423921887511509,0.017508829990604546,0.029419384821068872,0.05959028291646162,0.02871373869246785,0.03037735406633124
2013-05-31,0.02357691260035155,0.018961667622145795,0.028490517023396444,0.06096901799058241,0.050179272339904823,0.027921947471618802,-0.02173984969085241,-0.09051420257070586,0.016478663118932202,0.02764894729611278
2013-06-30,-0.01332993140879657,-0.04120689561827773,-0.022671699270645385,-0.015959114963295384,-0.015446631982389603,-0.029057247663661245,-0.003112737236460439,0.008796747869143529,-0.005954194712938676,0.008207501175399479
2013-07-31,0.051677015275128024,0.0556765770874903,0.05261916294036473,0.05374343333028686,0.059101063027992895,0.03743759224146426,0.043356702496987864,0.04331412556219516,0.07162439679894517,0.05266010675607147
2013-08-31,-0.029990493529161166,-0.0012355879005794268,-0.010312049206325002,-0.05124631940076574,-0.024800522604119024,-0.010399894959730038,-0.045422137512230454,-0.04992156704089046,-0.035278388451472575,-0.028466103362632222
2013-09-30,0.03168073152190787,0.044358403241608224,0.021165995336384302,0.027958186139945385,0.05861374672695496,0.025365482787236937,0.013748435080373156,0.011606285980745978,0.03208197829393011,0.05425359112103245
2013-10-31,0.04630534792543606,0.04189416664339496,0.04198566472079057,0.03315628449086039,0.04773327009569428,0.050247870178710796,0.06394387471006979,0.03775929378089815,0.04309281129904963,0.04585414396907406
2013-11-30,0.02963693829333125,0.013021643593119858,0.0005801382229695395,0.04449399090014272,0.036609995243096494,0.030905440718822508,0.01570408000050172,-0.019338609704858567,0.04718560700715524,0.034537874103740096
2013-12-31,0.02589838450541082,0.04894366021666352,0.02870477035207708,0.022456555830444147,0.04213486643171316,0.03531503325986618,0.006866874175851967,0.008995572180344302,0.007367658699136692,0.02280933137224994
2014-01-31,-0.0352467599895564,-0.047164296260322924,-0.057960800466134166,-0.03659565502318407,-0.04267128672619669,-0.025741276885680064,-0.05165207017509699,0.029760600986067587,0.009379720335477293,-0.0600029338949859
2014-02-28,0.045517280921795855,0.06902695358857613,0.051212005601551924,0.030389014434614614,0.04057591371222524,0.043939630416149456,0.03900951639289563,0.03452932116272778,0.06218703782865531,0.06399115786900689
2014-03-31,0.00831071132535599,0.008268163948818463,0.021071450006046488,0.0333034598228199,0.009555981649254752,0.004334940461996117,0.02194249619267219,0.033441489676070635,-0.012521061506560849,-0.028657298419481836
2014-04-30,0.0069519865982019535,0.008247698730777353,0.0525482398635615,-0.01701097000629581,0.01337692369464527,0.0027501238121871996,0.02740240087590662,0.04220968536897973,-0.006327285838982233,-0.01359614918950347
2014-05-31,0.023207312356221532,0.02958014235983586,0.016747866905782116,0.015027200889267123,0.019236653895803313,0.03758445611243988,0.018082793076436676,-0.010876675359774768,0.02873521430921122,0.028820096945092688
2014-06-30,0.020631034373644885,0.01612354036845698,0.055080224637598985,0.02419174110783273,0.004721155912807529,0.018696665736068763,-0.002509604630609008,0.04446987276378045,0.021185825365859445,0.019405735176877492
2014-07-31,-0.013439191980648246,-0.019945143084757255,-0.03466510405998846,-0.014510976069682768,-0.041251400771725066,0.016946806211035614,-0.0331714133161185,-0.06800798365902372,0.0013161571376674175,-0.012738111517862194
2014-08-31,0.03946597704240329,0.03864492869109237,0.02183715796926866,0.04239199907262026,0.04225430282330067,0.03282047078740247,0.04613149262123728,0.049211835510294843,0.048432508355541026,0.04447005844758567
2014-09-30,-0.013789754257617304,-0.01405163138190424,-0.07750956580387336,-0.004008621497997744,-0.011454227506282444,-0.0051662103053851105,0.00586111035100112,-0.018796543760532636,0.004341685822772945,-0.02771469276866012
2014-10-31,0.023551686982050457,-0.023994678357604937,-0.0353112991628296,0.028914532277751315,0.03875722743489396,0.01603990393873933,0.03546608669559426,0.08030599519616821,0.05257482648561074,0.021141204024508475
2014-11-30,0.02747085714331088,0.015702754479189895,-0.08693635870562022,0.02348892493611987,0.030789768255385708,0.04809860355787432,0.055449536190769644,0.011656939297505664,0.034785855870761884,0.054478055556014704
2014-12-31,-0.002560515344144809,-0.005654823736253256,-0.0022942858217378514,0.018703232933562797,-0.0002543925734888042,-0.02176010981540355,-0.009342664280036161,0.03565271504267309,-0.014045708901790466,0.008890771678506493
2015-01-31,-0.029629786159111604,-0.018320675830873934,-0.045604072197688805,-0.06955014997944942,-0.03552483176845156,-0.03506665974191969,-0.00969253870036857,0.023294936885024153,0.013015181180086932,-0.02993859296540602
2015-02-28,0.0562040430979327,0.079681634070214,0.04593204253124572,0.058236200536864624,0.053511782524147344,0.07995032409075864,0.041441738329450084,-0.06394902468522312,0.042876603818015946,0.08543996844030399
2015-03-31,-0.01574329286943632,-0.04907583412353478,-0.011649436564989846,-0.006221488966204114,-0.025489491126418073,-0.034372996550523616,-0.019508507574239164,-0.010025914612005415,0.006393470936668866,-0.004861754160721654
2015-04-30,0.009835206526173534,0.033620355338220165,0.06573903374287604,0.0008263602347418075,-0.002511667969262721,0.027508899637268325,-0.007592518564089379,-0.004729506816810947,-0.010909686267404517,-0.0005321748021961392
2015-05-31,0.012855340782203628,0.0037690019250740114,-0.05188541095785204,0.01947773917338913,0.003237138603459311,0.01855077953329598,0.008682319158659801,0.006335513206418453,0.04505682806740818,0.013145206575871926
2015-06-30,-0.020289228129027892,-0.03947335481846137,-0.034776357949722225,-0.004531003849258974,-0.026526872285159486,-0.041095994002368075,-0.018341409551833276,-0.05976664570066903,-0.003909139377633486,0.005557052213360336
2015-07-31,0.022590201304627078,-0.05042440717659957,-0.07690201971071353,0.034045676333803954,0.0029595718037180863,0.028502149905684115,0.05693269852048477,0.06102134721747232,0.029574969752331093,0.048902138050411326
2015-08-31,-0.06095102150383169,-0.05636725737724746,-0.042519681021288,-0.07060637501683287,-0.054037723081088784,-0.05518988969187566,-0.059630086537203475,-0.03478108306884542,-0.07964411227122936,-0.06532037331185536
2015-09-30,-0.025432603106434803,-0.07410938542931789,-0.07174878602779866,-0.028022160204791535,-0.02192528093247126,-0.013651334644794844,0.003966048709503234,0.02922557617536259,-0.05697924506523677,-0.005812350146733425
2015-10-31,0.08506259611443712,0.1342709136865543,0.11160090825962055,0.0626633632004252,0.08779401258779096,0.10506244496432582,0.057004686085000644,0.01062419674278181,0.07715338943192362,0.09036042486263285
2015-11-30,0.003656540531881358,0.00993863424896868,-0.00014695178810653076,0.019932919408494953,0.008661705592363012,0.00710351575643986,-0.00922218303501987,-0.02125687467281745,-0.00322537126701683,-0.002346373823448711
2015-12-31,-0.01717941004441237,-0.04330311701428646,-0.10502363070634246,-0.02348270306828426,-0.025638087927837172,-0.0207161028370052,0.0293119941204647,0.021328525414652466,0.017289432423158058,-0.028355364388698234
2016-01-31,-0.0497839939322392,-0.1070935787545304,-0.034980567880350755,-0.08854462993897239,-0.056970586025748005,-0.03712528958106032,0.00534612761938269,0.04944901940546842,-0.07718996634830722,-0.05182544355109209
2016-02-29,-0.0008291556741258921,0.07815396206636471,-0.028002060092431558,-0.029005810244612906,0.04260667897862014,-0.006548103397252536,0.0031507242102533084,0.01937454759043833,-0.0036224750143933893,0.004453026499620538
2016-03-31,0.067242725177306,0.07572517895957054,0.10164500593627324,0.07262991609138258,0.06968766643427116,0.08821581231396891,0.04739168781585379,0.07980615782745493,0.027040193764442888,0.06696961205498542
2016-04-30,0.0039436651772399856,0.051103888007019815,0.0906448239616604,0.03600136310190294,0.012438708322513925,-0.0502686600381258,-0.014323873558360067,-0.024184667817796934,0.02966565109552688,0.0012638048910385002
2016-05-31,0.017007626169011525,-0.0033990043705084405,-0.009333338181287898,0.01887451233572346,-0.0042734249092794,0.04889755977688104,0.006883708679818579,0.015075436002279563,0.022340729775910617,0.000506047823488398
2016-06-30,0.003472104744045579,-0.007863503620416545,0.027145223623074033,-0.03253084403362794,0.007130703316124309,-0.013737481615080371,0.05362082266921053,0.07624004834293996,0.009066008414143178,-0.01139204898332613
2016-07-31,0.036496598045370865,0.05071412339666481,-0.01260360497718871,0.03478278950630731,0.036247150577549014,0.07101629849195223,-0.00815504866754524,-0.0066718345553108405,0.04874172010803046,0.04560504781509933
2016-08-31,0.0011965498781709716,-0.002671164943204629,0.016771196656594434,0.038480102337573374,0.009475960985727339,0.011625165081579292,-0.005850129004316917,-0.055449978553443025,-0.03244772647968641,-0.012989679556561606
2016-09-30,7.86370752507981e-05,-0.011586226497945162,0.03692620402775737,-0.026920897320196313,0.0018968766581599628,0.02102765434103948,-0.015430567161281994,0.003530285948173617,-0.005104820610576932,-0.0026571267102734053
2016-10-31,-0.01733865043381666,-0.020943877023378632,-0.02818250031531222,0.0227973985669494,-0.02004293970227855,-0.007535243869241981,-0.007705790628711906,0.008980296777893804,-0.0658717966345711,-0.024237364995469246
2016-11-30,0.036837024248076,0.06823312015407579,0.08466936026633753,0.14032673230159198,0.09089294023160299,0.0016836026549793548,-0.04204439268367899,-0.054220039975871104,0.020635511482423707,0.048013904538902086
2016-12-31,0.020282284863064826,0.0017882629217123025,0.017279543155596988,0.03759629484492466,0.003077142195292426,0.02263448890487152,0.02992046541384208,0.048870835225074405,0.007163864666459574,0.00041961049104055625
2017-01-31,0.017896100209200405,0.04547187830590915,-0.0321286461972472,0.0025808371980666767,0.018644987583573913,0.035569425761680096,0.017016203970600552,0.01255639694035482,0.022917783659322843,0.042138053281974175
2017-02-28,0.03929172289930394,0.005581217801737592,-0.02085223129700975,0.05276676609455322,0.03912958551117751,0.045328032464291956,0.0477274326693895,0.052665854544327484,0.06338458345621878,0.018153341875460915
2017-03-31,0.001257458776835696,0.006205580300764568,-0.014852981092595141,-0.029530012228439984,-0.0076823828538780115,0.022259783731157556,-0.004216028017162254,-0.001393181998475157,-0.004789473345205741,0.021330690869991287
2017-04-30,0.009925592239820702,0.012593586198929696,-0.029469316693392478,-0.00842782423861177,0.01967400851079293,0.02007195718745125,0.010994585356821629,0.007599967049435108,0.015330097548200472,0.023991178471159946
2017-05-31,0.014110795057328485,0.00018875103760374046,-0.03537520109611891,-0.0118994581663725,0.017785562147702327,0.039537675966172525,0.026458914089752428,0.0413920066085145,0.007685322877690526,0.010990551706212326
2017-06-30,0.006372854561013774,0.01848888689378425,-0.0012252441076476828,0.06514178927042158,0.01348804223527833,-0.02810525338784775,-0.022457564714555955,-0.027125668677450365,0.04566064084073007,-0.012596505618977738
2017-07-31,0.020553558901124314,0.015427327935662705,0.026187371049693597,0.017025166444689654,0.00293527947572092,0.044589850967338585,0.006917128821356533,0.024249089699769355,0.008205608858868452,0.019302328141074243
2017-08-31,0.002917958600873405,0.007868809453260406,-0.05479063806283346,-0.015542956295902965,0.0021951070367369763,0.02921620848669715,-0.011029994435918011,0.03288181833557924,0.017525859368951346,-0.01861032265573359
2017-09-30,0.020141357845757657,0.036969462310955103,0.10179594528616276,0.051326611782563036,0.0418220257392794,0.008166489615230477,-0.0071605538459961204,-0.027572307749248237,0.0091238146346877,0.008247703475616985
2017-10-31,0.023564341470583727,0.03873387053725463,-0.008323340674222135,0.02861565427634405,0.007461797647896784,0.06514390747227794,-0.0164905254377411,0.03902311945712933,-0.007584767475689813,0.021203558754550267
2017-11-30,0.030565470543096218,0.009492482269167546,0.01752579294721479,0.03458470039468731,0.041662623034929736,0.01413968209606864,0.05575407990353809,0.02685138852901492,0.029094593787174272,0.050658621039030294
2017-12-31,0.012086918149576187,0.02123657778881949,0.0527039070053692,0.018847513196066812,0.021042240885679853,0.005420595615315937,0.02244065201660539,-0.060608949194278505,-0.005555392209667498,0.02456517513233547
2018-01-31,0.056359838021276865,0.03998169513641403,0.035840037274363246,0.06556968432231636,0.053653130819510064,0.07036648078158203,0.016347459985939228,-0.031132781757819417,0.06555471264231594,0.0924094392587087
2018-02-28,-0.03636161932560289,-0.05274015398953025,-0.10835081475925668,-0.02925316351322449,-0.038629020376853784,-0.004090892407208835,-0.07627176091579779,-0.03879400845043601,-0.044949099077397414,-0.03469127664366012
2018-03-31,-0.02741630914639226,-0.04146301214979975,0.017161600426750967,-0.0415701738219133,-0.026901203391111683,-0.037338101617112596,-0.009077358988499484,0.03788585663071764,-0.029170495238892702,-0.023845910168474482
2018-04-30,0.005167300233954508,0.0012307451663748914,0.09494387564478157,-0.004353909616750862,-0.02786302823473563,0.0006116834323686149,-0.041419866252052406,0.02038160524180843,0.010568047935003655,0.023792011618065878
2018-05-31,0.024308052223493082,0.02052324122134963,0.029942271257757502,-0.009832455441392551,0.030741144408368504,0.06783016351483684,-0.01566065626720703,-0.011056254412745381,0.0018246880861392256,0.019868227138720496
2018-06-30,0.005755071072741869,0.0027856137292439076,0.005851199786987005,-0.017470042888884874,-0.033884854414956256,-0.002614020192690192,0.045583574388824655,0.028082742472917754,0.016485016546524678,0.036177835654702895
2018-07-31,0.037046071006466175,0.028588421762393512,0.01553580898700524,0.05114437603416455,0.073853193494831,0.020871708943978495,0.0395904579547488,0.0159731191952861,0.06553971413027604,0.018022374163802812
2018-08-31,0.031918828404524424,-0.007703308535540798,-0.034753677750176126,0.013594338925255744,0.0023385449702948424,0.06599014307397821,0.003921925848298757,0.012879526255350715,0.04329046050322294,0.05104811120360675
2018-09-30,0.005948965950466123,-0.017948287638310134,0.024417759024562002,-0.022156077671039442,0.021738732211526557,-0.00017389861193151113,0.009870014197791876,-0.006523515239204358,0.029539807296840914,0.005320175949060868
2018-10-31,-0.06910477060014897,-0.09183464431304156,-0.11328366280081503,-0.0471320293312143,-0.10867511764393789,-0.08004787139683667,0.020024543513516235,0.019751580579125072,-0.06778774551860511,-0.10100858906926535
2018-11-30,0.01854909820631989,0.038014142643479465,-0.015636046819046734,0.026255643226576142,0.038064747488639084,-0.01962447315342053,0.0227243668290682,0.03538739732293683,0.08083538913986943,0.02476603112655562
2018-12-31,-0.08793650442492473,-0.06883018959881382,-0.1243102154931508,-0.11117945480886893,-0.10647920556122548,-0.08363988912764841,-0.08905720525258143,-0.039910305959126924,-0.09349058376351538,-0.07947982385586583
2019-01-31,0.08006357544464038,0.0560160122698703,0.11211928813561944,0.08900055113680305,0.11426947834487189,0.06937733909918653,0.051397911800105334,0.034767633901587436,0.04808692930821423,0.09867724076396822
2019-02-28,0.032415638174099426,0.031865590471024774,0.02304816482801786,0.022357779624667895,0.06367759236483939,0.06910014475076132,0.0177932668484706,0.04108947008215602,0.010807590876594997,0.013145522237077989
2019-03-31,0.018079962208385814,0.01252607186390886,0.0212782624018244,-0.025641730536013596,-0.011477718240084478,0.04765055797986051,0.038191966582214576,0.02789037442690301,0.004800062592608123,0.03653307033071718
2019-04-30,0.04085120401629139,0.03513677017695538,-0.00015212483858939585,0.08984894170938995,0.0397172967882744,0.06364573312024246,0.02851579012684824,0.009280494684795082,-0.02713720343016801,0.054630771410990375
2019-05-31,-0.06377162199816244,-0.08180954844649235,-0.11102723999661146,-0.07173609148604287,-0.07639902316747893,-0.08664727970815722,-0.03638689006180329,-0.007836428105691073,-0.0221804613826162,-0.07603905129429112
2019-06-30,0.0695934841982555,0.11566051216188078,0.09388950372919358,0.06656701907790596,0.07923781789949946,0.08940709588378959,0.052215258124035824,0.03183714079732525,0.06592285814467802,0.07817151786222953
2019-07-31,0.015120207747981285,-0.0027358613377306273,-0.0158524400901775,0.023547919878940782,0.005167052691532392,0.03498305177056604,0.02342262599396605,-0.001342837460839852,-0.016191636136414833,0.012752459209845579
2019-08-31,-0.016744051001201243,-0.02828209098488388,-0.08325278250145496,-0.04707956707267902,-0.02647144066260998,-0.015352213428599826,0.021707013920307272,0.050881052539322624,-0.005924089265784693,-0.009441441801923856
2019-09-30,0.01947831972973324,0.03181566910745537,0.03934311192679352,0.04546534731675056,0.030140438040680895,0.015761089075942314,0.017527458518557415,0.042485861731995866,-0.0010824713144328424,0.012756869413795169
2019-10-31,0.022102545834672194,-0.00017192404834165398,-0.02094762539375805,0.024999152522563683,0.011335147640279652,0.038993154793735885,-0.0042318693926509665,-0.007570046513218243,0.05125756129894765,0.0012395471587574036
2019-11-30,0.036199810200076676,0.0317910925799616,0.01604688751079597,0.05052031592839423,0.04496119778350138,0.053665042711959154,0.013735929223041454,-0.01867701523097931,0.050026518016333066,0.013240120782498588
2019-12-31,0.029032951817736352,0.028594743763628694,0.06027211672016919,0.026094736403447394,-0.0020288519677283956,0.04318409440488247,0.02406345310941993,0.03285454722816672,0.03475811280108365,0.027625658918168705
2020-01-31,-0.0004033093084683248,-0.06170673345899724,-0.10992926361168431,-0.026639801346481584,-0.00441870153391466,0.03992745352878302,0.0031757668879379697,0.06747130667347467,-0.02670175920652773,-0.0007986895140958961
2020-02-29,-0.07916579915382993,-0.08520030534479761,-0.1528831422683996,-0.11248400432908012,-0.0990016536882069,-0.07301206958227568,-0.08214525338157197,-0.09857748828962953,-0.06586858034247312,-0.07572382097623598
2020-03-31,-0.12464295041483586,-0.13966036338225352,-0.3426647611046101,-0.2099361884544042,-0.18597654828499532,-0.0857297572672292,-0.05514908373278404,-0.09947684387920308,-0.0386198319520521,-0.14914291478727704
2020-04-30,0.12698215290612613,0.151864783258012,0.30763847107195086,0.0946192118225706,0.08812302491389357,0.13736481524090127,0.0695835717662161,0.03338765788164455,0.12587717575379864,0.18882333855476618
2020-05-31,0.047644651933754556,0.06881270134181938,0.020001585356033802,0.027205272467278885,0.0538858392276349,0.07176574312521256,0.0166486449725054,0.04243782329366219,0.03288904742992904,0.06509408250053994
2020-06-30,0.01776260655530626,0.021792538043927223,-0.011012021949276418,-0.005213533712179141,0.01972585667798099,0.06943072185099264,-0.0022271150752946056,-0.04680112801340319,-0.02441238006497004,0.030716175886999375
2020-07-31,0.058893734903125994,0.0711638552129834,-0.04808301078387578,0.038460837862618336,0.04410443846940293,0.05684777730410673,0.0692373447278174,0.0779730970671837,0.05456353296312466,0.07274328475166825
2020-08-31,0.06979624083838432,0.04357109625154365,-0.010548614999120298,0.04286214387474985,0.08476007539276242,0.11880860962443585,0.0459336912565671,-0.025976181365596318,0.02586861982877009,0.09554778946409437
2020-09-30,-0.03740080769711118,0.015235899966451694,-0.14560404126804427,-0.034075296118181164,-0.006684454112423022,-0.05337073248548785,-0.01670862598018452,0.010860652433070994,-0.021729091642506915,-0.018607701174741642
2020-10-31,-0.024930811800882302,-0.007228048165674128,-0.041070737342340236,-0.008725115922028626,-0.01441992729823438,-0.050043277493837635,-0.028707537575956232,0.050520413730712255,-0.03621494516927959,-0.027283095701143845
2020-11-30,0.10877762473096708,0.12361284015419827,0.2799434351311827,0.16848321260127475,0.1602745473209093,0.11383605614605985,0.07469067186095635,0.0073727125338138855,0.07948007640806964,0.09994975670349215
2020-12-31,0.037064714245588215,0.02484938491564881,0.04507445217561101,0.06298645704190076,0.010093143161063134,0.05541100934782239,0.01661022321938188,0.006304263743952543,0.038023055202249134,0.024300890509152184
2021-01-31,-0.010190205895632576,-0.024174785519026742,0.03746765973556565,-0.01797809409205875,-0.04268819133609714,-0.00838251683498803,-0.04981523968557344,-0.008771594818415718,0.014014322652460276,0.00765268412163822
2021-02-28,0.027803390425020558,0.04119423356017626,0.22456888050193213,0.11606055320115449,0.06889170414286272,0.013650747495113968,-0.012325798333055804,-0.06098160533020203,-0.021037716728369515,-0.005308382692851943
2021-03-31,0.045406614181565885,0.07589423076953827,0.02981436642462687,0.05859175250363613,0.08986958432228254,0.01832718037744696,0.08492053234396924,0.10552912715746876,0.0402377442819728,0.04458783089228535
